//Nation ID,City Name,Region,AVG Wind Speed,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
206,Flagstaff,Arizona,7,30,32,37,43,51,60,66,64,58,47,37,30,3,3,3,3,2,1,1,3,3,2,2,2,
206,Phoenix,Arizona,6,56,60,65,71,81,90,95,93,87,75,63,56,2,2,2,1,0,0,0,2,1,1,1,2,
206,Tucson,Arizona,8,52,55,59,66,75,84,87,85,81,71,59,52,2,2,2,1,1,1,1,3,2,1,1,2,
206,Winslow,Arizona,9,34,40,46,53,62,72,78,76,68,56,43,34,2,2,2,1,1,1,1,3,2,2,1,2,
206,Yuma,Arizona,8,58,62,67,73,80,89,94,94,88,77,65,57,1,1,1,0,0,0,0,0,0,0,0,1,
206,Fort Smith,Arkansas,8,38,44,53,61,70,78,82,82,74,63,51,41,3,3,3,3,3,3,3,3,3,3,3,3,
206,Little Rock,Arkansas,8,40,45,53,61,70,78,82,81,74,63,52,43,3,3,3,3,3,3,3,3,3,3,3,3,
206,North Little Rock,Arkansas,8,40,46,54,63,71,79,83,82,75,65,53,43,3,3,3,3,3,3,3,3,3,3,3,3,
206,Bakersfield,California,6,48,53,57,63,70,78,83,82,77,67,55,47,2,3,3,2,1,0,0,0,0,1,2,2,
206,Bishop,California,3,38,42,48,54,63,71,77,75,67,57,45,38,2,2,1,1,1,0,0,1,1,1,1,1,
206,Fresno,California,6,46,51,56,61,69,76,81,80,75,65,53,45,3,3,3,2,1,0,0,0,0,1,2,3,
206,Long Beach,California,6,57,58,60,63,66,70,74,75,73,69,62,57,2,3,2,1,0,0,0,0,0,1,1,2,
206,Los Angeles,California,8,57,58,58,61,63,66,69,71,70,67,62,58,2,3,3,1,0,0,0,0,0,1,1,2,
206,Mount Shasta,California,5,35,38,41,46,53,60,66,65,60,51,40,35,4,4,4,3,3,2,2,1,1,2,3,4,
206,Redding,California,7,46,49,53,58,66,75,81,79,73,63,51,45,4,4,4,3,3,1,1,0,1,2,3,4,
206,Sacramento,California,8,46,51,55,59,66,72,75,75,72,64,53,46,3,3,3,2,1,0,0,0,0,1,3,3,
206,San Diego,California,7,58,59,60,63,65,67,71,73,72,68,62,58,3,3,3,2,1,0,0,0,0,1,2,2,
206,San Francisco,California,11,49,52,54,56,59,61,63,64,64,61,55,50,3,3,3,3,1,0,0,0,0,1,3,3,
206,Santa Barbara,California,6,53,55,57,59,61,64,67,69,67,64,58,53,2,3,3,1,0,0,0,0,0,1,1,2,
206,Santa Maria,California,7,52,53,54,56,58,61,64,64,64,61,56,52,3,3,3,2,1,0,0,0,0,1,2,3,
206,Stockton,California,8,46,51,55,60,67,73,77,77,73,65,53,45,3,3,3,2,1,0,0,0,0,1,3,3,
206,Alamosa,Colorado,7,15,23,33,41,50,59,64,62,55,43,28,17,2,2,2,2,2,2,2,3,3,2,2,2,
206,Colorado Springs,Colorado,10,28,32,38,45,55,64,70,68,60,49,36,29,2,2,3,3,3,3,3,4,3,2,2,2,
206,Denver,Colorado,9,29,33,40,48,57,68,73,72,62,51,38,30,2,3,3,3,3,3,3,3,3,2,3,2,
206,Grand Junction,Colorado,8,26,34,43,51,61,71,77,75,65,53,38,28,3,3,3,3,2,2,2,2,3,2,3,2,
206,Pueblo,Colorado,9,29,35,42,50,60,70,75,74,65,52,38,30,2,2,3,3,3,3,3,3,2,2,2,2,
206,Bridgeport,Connecticut,11,30,32,40,49,59,68,74,73,66,55,45,35,3,3,4,4,3,3,3,3,3,3,3,3,
206,Hartford,Connecticut,8,26,29,38,49,60,69,74,72,63,52,42,31,3,3,4,4,4,4,3,3,3,3,4,4,
206,Washington,DC,9,35,38,47,56,66,75,79,77,71,59,49,40,3,3,4,3,3,3,3,3,3,3,3,3,
206,Wilmington,Delaware,9,32,34,43,52,63,72,77,75,68,56,46,36,3,3,4,4,3,3,3,3,3,3,3,3,
206,Apalachicola,Florida,8,53,55,61,67,74,80,82,82,79,70,62,55,3,3,3,3,2,3,3,5,4,2,3,3,
206,Daytona Beach,Florida,9,58,60,65,69,75,80,82,82,80,74,67,61,3,3,3,3,3,4,4,4,5,3,3,3,
206,Fort Myers,Florida,8,65,66,70,74,79,82,83,83,82,78,72,66,2,2,3,2,3,5,5,6,6,3,2,2,
206,Gainesville,Florida,6,54,57,63,68,74,79,81,80,78,70,63,56,3,3,3,3,2,5,5,5,4,3,3,3,
206,Jacksonville,Florida,8,53,56,62,67,73,79,82,81,78,69,62,55,3,3,3,3,3,4,4,5,4,3,3,3,
206,Key West,Florida,11,70,71,74,77,81,83,85,84,83,80,76,72,2,2,2,2,3,4,4,4,6,4,3,3,
206,Miami,Florida,9,68,69,72,76,80,82,84,84,82,79,74,70,3,3,3,3,3,5,5,5,7,5,3,3,
206,Orlando,Florida,9,61,63,67,72,77,81,82,83,81,75,69,63,2,3,3,3,3,5,5,6,5,3,3,2,
206,Pensacola,Florida,8,52,55,61,67,75,81,83,82,79,70,61,54,3,3,3,3,3,4,3,5,3,2,3,3,
206,Tallahassee,Florida,6,52,55,61,66,74,80,82,82,79,69,60,54,3,3,3,3,3,4,4,6,3,2,3,3,
206,Tampa,Florida,8,61,63,67,72,78,82,83,83,82,76,69,63,3,3,3,2,2,4,4,5,4,3,2,2,
206,Vero Beach,Florida,8,63,64,68,72,76,80,82,82,81,76,71,65,3,3,3,3,3,5,5,4,6,4,3,3,
206,West Palm Beach,Florida,10,66,67,71,74,78,81,83,83,82,78,73,68,3,3,3,3,3,5,5,5,6,4,3,3,
206,Athens,Georgia,7,42,46,54,61,69,76,80,78,73,62,53,45,3,3,4,3,3,3,3,3,3,3,3,3,
206,Atlanta,Georgia,9,43,47,54,62,70,77,80,79,73,63,53,45,3,3,4,3,3,3,3,4,3,2,3,3,
206,Augusta,Georgia,6,45,48,56,62,71,78,81,79,74,63,54,47,3,3,3,3,3,3,3,3,3,2,3,3,
206,Columbus,Georgia,7,47,50,58,64,72,79,82,81,76,66,57,49,3,3,3,3,3,3,3,4,3,2,3,3,
206,Macon,Georgia,7,46,49,56,63,71,78,81,80,75,64,55,48,3,3,3,3,3,3,3,4,3,2,3,3,
206,Savannah,Georgia,8,49,53,59,65,73,79,82,81,77,67,59,51,3,3,3,3,3,4,4,5,3,2,3,3,
206,Hilo,Hawaii,7,71,72,72,73,74,75,76,76,76,76,74,72,6,7,8,8,8,8,8,9,8,8,8,7,
206,Honolulu,Hawaii,11,73,73,74,76,77,80,81,82,82,80,78,75,3,3,3,3,3,3,2,3,3,3,3,3,
206,Kahului,Hawaii,13,72,72,73,74,76,78,79,80,79,78,76,73,3,3,4,3,2,2,2,3,2,3,3,3,
206,Lihue,Hawaii,13,72,72,73,74,75,78,79,80,80,78,76,73,5,5,6,6,5,6,6,7,6,6,7,6,
206,Boise,Idaho,9,30,37,44,51,59,67,75,74,64,53,40,31,4,3,3,3,3,3,2,1,2,2,3,3,
206,Lewiston,Idaho,10,34,38,45,51,59,66,74,73,64,52,40,34,4,3,4,3,3,3,3,2,2,3,4,3,
206,Pocatello,Idaho,10,24,30,38,46,54,62,69,68,59,48,35,25,4,3,3,3,3,3,3,2,2,2,3,3,
206,Chicago,Illinois,10,22,27,37,48,59,68,73,72,64,52,39,27,3,3,4,4,3,3,3,3,3,3,4,3,
206,Moline,Illinois,10,21,27,39,51,62,71,75,73,65,53,39,26,3,3,4,4,4,3,3,3,3,3,3,3,
206,Peoria,Illinois,10,23,28,40,51,62,71,75,73,65,53,40,28,3,3,4,4,4,3,3,3,3,3,3,3,
206,Rockford,Illinois,10,19,25,36,48,60,69,73,71,63,51,37,24,3,3,4,4,4,3,3,3,3,3,3,3,
206,Springfield,Illinois,11,25,31,42,53,64,73,76,74,67,56,42,30,3,3,4,4,3,3,3,3,3,3,3,3,
206,Evansville,Indiana,8,31,36,46,56,66,75,79,77,69,57,46,36,3,3,4,4,3,3,3,3,3,3,3,3,
206,Fort Wayne,Indiana,10,24,27,38,49,60,70,73,71,64,52,41,29,4,3,4,4,4,3,3,3,3,3,4,4,
206,Indianapolis,Indiana,10,27,31,42,52,63,72,75,74,66,55,43,32,4,3,4,4,4,3,3,3,3,3,3,4,
206,South Bend,Indiana,10,23,27,38,48,60,69,73,71,63,52,40,29,5,4,5,4,4,4,3,3,3,3,4,5,
206,Des Moines,Iowa,11,20,27,38,51,62,71,76,74,65,53,38,25,3,3,3,4,4,4,3,3,3,3,3,3,
206,Dubuque,Iowa,11,17,23,35,48,59,68,72,70,62,50,36,23,3,3,4,4,4,4,3,3,3,3,3,3,
206,Sioux City,Iowa,11,19,25,37,50,61,71,75,72,63,51,35,22,3,3,3,3,3,4,3,3,3,2,3,3,
206,Waterloo,Iowa,11,16,23,35,48,60,70,74,71,63,50,35,22,3,3,3,3,4,4,3,3,3,3,3,3,
206,Concordia,Kansas,12,27,32,43,53,63,73,79,77,68,56,41,30,2,2,3,3,3,3,3,3,3,2,2,2,
206,Dodge City,Kansas,14,30,36,44,54,64,74,80,78,69,57,42,33,2,2,3,3,3,3,3,3,3,2,2,2,
206,Goodland,Kansas,13,28,32,40,49,59,70,75,73,64,52,37,30,2,2,3,3,3,3,3,3,2,2,2,2,
206,Topeka,Kansas,10,27,33,44,55,64,74,78,77,68,57,43,31,2,3,3,3,4,4,3,3,3,3,3,2,
206,Wichita,Kansas,12,30,36,46,55,65,76,81,80,71,59,44,34,2,2,3,3,3,3,3,3,3,2,2,2,
206,Jackson,Kentucky,6,34,38,47,56,64,71,75,74,68,58,48,38,5,5,5,4,5,4,4,4,3,3,4,5,
206,Lexington,Kentucky,9,32,36,46,55,64,72,76,75,68,57,46,36,4,4,4,4,4,4,3,3,3,3,4,4,
206,Louisville,Kentucky,8,33,38,47,56,66,74,78,77,70,59,48,38,3,3,4,4,4,3,3,3,3,3,3,3,
206,Paducah,Kentucky,7,33,38,48,57,66,75,78,76,69,58,47,37,3,3,4,4,3,3,3,3,3,3,3,3,
206,Baton Rouge,Louisiana,8,50,54,60,67,74,80,82,81,78,68,59,52,3,3,3,3,3,4,3,4,3,2,3,3,
206,Lake Charles,Louisiana,8,51,54,61,67,75,81,83,82,78,70,60,53,3,3,3,3,3,3,3,3,3,3,3,3,
206,New Orleans,Louisiana,8,53,56,62,68,76,81,83,83,79,70,61,55,3,3,3,3,3,4,3,5,3,2,3,3,
206,Shreveport,Louisiana,8,46,51,59,65,73,80,83,83,77,67,56,48,3,3,3,3,3,3,3,3,3,3,3,3,
206,Caribou,Maine,10,10,13,25,38,52,61,66,63,54,43,31,16,5,4,4,4,5,5,5,5,4,4,5,5,
206,Portland,Maine,9,22,25,34,44,54,63,69,67,59,48,38,28,3,3,4,4,4,4,3,3,3,3,4,3,
206,Baltimore,Maryland,9,32,36,44,53,63,72,77,75,67,55,46,37,3,3,4,4,3,3,3,3,3,3,3,3,
206,Blue Hill,Massachusetts,15,26,28,36,46,57,66,72,70,62,52,42,31,4,4,4,4,4,4,3,3,3,3,4,4,
206,Boston,Massachusetts,12,29,32,39,48,59,68,74,72,65,54,45,35,4,3,4,4,4,3,3,3,3,3,4,3,
206,Worcester,Massachusetts,10,24,26,34,45,56,65,70,68,60,50,40,29,4,4,4,4,4,4,3,3,3,3,4,4,
206,Alpena,Michigan,8,18,19,28,40,52,61,67,65,56,46,35,24,5,4,4,4,4,4,3,3,4,4,5,5,
206,Detroit,Michigan,10,25,27,37,48,60,69,74,72,64,52,41,30,4,4,4,4,4,3,3,3,3,3,4,4,
206,Flint,Michigan,10,21,24,34,45,57,66,71,69,61,49,38,27,4,4,4,4,3,3,3,3,3,3,4,4,
206,Grand Rapids,Michigan,10,22,25,35,46,58,67,71,69,61,50,38,28,5,4,4,4,3,3,3,3,3,3,5,5,
206,Houghton Lake,Michigan,9,18,20,29,42,54,62,67,65,57,46,35,24,5,4,4,4,3,4,3,3,4,4,5,5,
206,Lansing,Michigan,10,22,24,34,46,57,66,70,68,61,49,38,27,5,4,4,4,3,4,3,3,3,3,4,5,
206,Marquette,Michigan,10,12,15,24,36,50,59,64,62,54,43,29,17,6,5,5,4,3,4,4,3,5,5,6,6,
206,Muskegon,Michigan,11,24,25,34,45,56,65,70,69,61,50,39,29,6,5,4,4,3,3,3,3,3,3,5,5,
206,Sault Ste. Marie,Michigan,9,13,16,25,38,51,59,64,63,55,44,32,20,7,5,4,4,3,4,3,3,4,5,6,7,
206,Duluth,Minnesota,11,8,15,25,39,52,60,66,64,55,44,28,14,4,3,4,4,4,4,4,4,4,3,4,3,
206,International Falls,Minnesota,9,3,11,24,39,53,62,66,64,53,42,24,9,3,3,3,3,4,4,4,4,4,3,4,3,
206,Minneapolis,Minnesota,11,13,20,32,47,59,68,73,71,61,49,33,19,3,3,3,3,4,4,4,3,3,3,3,3,
206,St. Paul,Minnesota,11,13,20,32,47,59,68,73,71,61,49,33,19,3,3,3,3,4,4,4,3,3,3,3,3,
206,Rochester,Minnesota,13,12,18,31,45,57,66,70,68,59,47,31,17,3,3,3,4,4,4,3,3,3,3,3,3,
206,Saint Cloud,Minnesota,8,9,16,28,44,57,65,70,67,57,45,29,14,3,3,3,3,3,4,4,3,3,3,3,3,
206,Jackson,Mississippi,7,45,49,57,63,72,79,81,81,76,64,55,48,3,3,3,3,3,3,3,3,3,2,3,3,
206,Meridian,Mississippi,6,46,50,57,64,72,79,82,81,76,65,56,49,3,3,3,3,3,3,3,3,3,2,3,3,
206,Tupelo,Mississippi,7,40,45,53,61,69,77,81,80,73,62,52,43,3,3,4,3,3,4,3,3,3,3,3,3,
206,Columbia,Missouri,10,28,34,44,54,64,73,77,76,67,56,43,32,3,3,4,4,4,3,3,3,3,3,3,3,
206,Kansas City,Missouri,11,27,33,44,54,64,74,79,77,68,57,43,31,3,3,3,4,4,3,3,3,3,3,3,3,
206,St. Louis,Missouri,10,30,35,46,57,67,76,80,78,70,58,45,34,3,3,4,4,3,3,3,3,3,3,3,3,
206,Springfield,Missouri,10,32,37,46,56,65,73,79,78,69,58,46,36,3,3,3,4,3,3,3,3,3,3,3,3,
206,Billings,Montana,11,24,30,37,46,56,65,72,71,60,48,34,26,3,3,3,3,3,4,3,3,3,2,3,3,
206,Glasgow,Montana,11,11,19,31,45,56,64,70,70,57,45,28,16,3,3,3,3,3,4,3,3,3,2,3,3,
206,Great Falls,Montana,13,22,26,33,43,52,60,66,66,55,46,32,24,3,3,3,3,3,4,4,3,3,2,3,3,
206,Helena,Montana,8,20,26,35,44,53,61,68,67,56,45,31,21,3,3,3,3,3,4,4,3,3,2,3,3,
206,Kalispell,Montana,6,21,27,35,43,51,58,64,63,53,42,31,23,5,4,4,3,4,4,4,3,3,3,4,5,
206,Missoula,Montana,6,24,29,38,45,53,60,67,66,56,44,32,23,5,3,4,4,4,4,4,3,3,3,4,4,
206,Grand Island,Nebraska,12,22,28,38,50,61,71,76,74,64,52,36,26,2,3,3,3,3,3,3,3,3,2,2,2,
206,Lincoln,Nebraska,10,22,28,39,51,62,73,78,75,66,54,38,27,2,2,3,3,3,3,3,3,3,2,3,2,
206,Norfolk,Nebraska,11,20,26,37,49,60,70,75,73,63,51,35,24,2,3,3,3,3,3,3,3,3,2,2,2,
206,North Platte,Nebraska,10,23,29,38,48,58,68,74,73,62,50,35,26,2,2,3,3,3,3,3,3,3,2,2,2,
206,Omaha,Nebraska,11,22,28,39,51,62,72,77,75,65,53,38,26,2,3,3,3,4,4,3,3,3,2,3,2,
206,Scottsbluff,Nebraska,11,25,30,37,46,57,67,73,71,61,48,34,26,2,2,3,3,3,4,3,3,3,2,2,2,
206,Valentine,Nebraska,10,21,27,35,46,58,68,74,72,62,48,33,24,2,2,3,3,3,4,3,3,3,2,2,2,
206,Elko,Nevada,6,26,31,39,45,53,62,69,68,58,47,35,26,3,3,3,3,3,2,2,1,2,2,3,3,
206,Ely,Nevada,10,25,30,36,42,50,60,67,66,57,45,34,26,3,3,3,3,3,2,2,2,2,2,2,2,
206,Las Vegas,Nevada,9,47,52,58,66,75,86,91,89,81,69,55,47,1,1,1,1,0,0,0,1,1,1,1,1,
206,Reno,Nevada,7,34,39,43,49,56,65,71,70,62,52,41,34,2,3,3,2,2,1,1,1,1,1,2,2,
206,Winnemucca,Nevada,8,30,36,41,47,55,64,72,70,60,49,37,30,3,3,3,3,3,2,2,1,1,2,3,3,
206,Concord,New Hampshire,7,20,23,33,45,56,65,70,68,59,48,38,26,3,3,4,4,4,4,3,3,3,3,4,3,
206,Mt. Washington,New Hampshire,35,5,7,14,23,36,44,49,48,40,30,21,10,7,7,7,7,6,6,5,5,5,5,7,7,
206,Atlantic City,New Jersey,10,32,34,42,51,61,70,75,74,66,55,46,37,3,3,4,4,3,3,3,3,3,3,3,3,
206,Newark,New Jersey,10,31,34,42,52,63,72,77,76,68,56,46,36,3,3,4,4,4,3,3,3,3,3,3,3,
206,Albuquerque,New Mexico,9,36,41,48,56,65,75,79,76,69,57,44,36,2,2,2,1,2,2,2,3,3,2,2,2,
206,Clayton,New Mexico,12,34,38,44,52,61,70,74,72,65,55,42,35,1,1,2,2,3,3,3,3,3,2,1,1,
206,Roswell,New Mexico,9,40,46,53,61,70,78,81,79,72,61,49,41,2,1,1,1,2,2,2,2,3,2,1,2,
206,Albany,New York,9,22,25,35,47,58,66,71,69,61,49,39,28,4,3,4,4,4,4,3,3,3,3,4,4,
206,Binghamton,New York,10,22,24,33,44,56,64,69,67,59,48,38,27,5,5,5,5,5,4,4,3,4,4,5,6,
206,Buffalo,New York,12,25,26,34,45,57,66,71,69,62,51,40,30,7,7,6,5,4,4,3,3,4,4,6,7,
206,Islip,New York,9,31,32,40,49,59,69,75,73,66,54,45,36,3,3,4,4,3,3,3,3,3,3,3,3,
206,The Bronx,New York,9,32,35,43,53,63,71,77,75,68,57,47,37,3,3,4,4,3,3,3,3,3,3,3,3,
206,New York,New York,12,32,34,41,50,60,69,75,74,67,57,47,37,3,3,4,4,4,3,3,3,3,3,3,3,
206,Queens,New York,12,33,35,42,52,62,72,77,76,69,58,48,38,3,3,4,4,3,3,3,3,3,3,3,3,
206,Rochester,New York,10,24,25,34,45,57,66,71,69,61,50,40,29,6,6,5,4,4,4,3,3,4,4,5,6,
206,Syracuse,New York,9,23,25,34,45,57,66,71,69,61,50,40,29,7,6,6,5,4,4,3,3,4,4,6,7,
206,Asheville,North Carolina,7,36,39,46,54,62,69,73,72,66,55,46,39,3,3,4,3,4,4,4,4,3,3,3,3,
206,Cape Hatteras,North Carolina,11,46,47,52,60,68,75,79,79,75,66,58,50,3,3,4,3,3,3,3,4,3,3,3,3,
206,Charlotte,North Carolina,7,42,45,53,61,69,77,80,79,73,62,52,44,3,3,4,3,3,3,3,3,3,3,3,3,
206,Greensboro,North Carolina,8,38,41,49,58,66,74,78,76,70,59,49,41,3,3,4,3,3,3,3,4,3,3,3,3,
206,Winston-Salem,North Carolina,8,38,41,49,58,66,74,78,76,70,59,49,41,3,3,4,3,3,3,3,4,3,3,3,3,
206,High Point,North Carolina,8,38,41,49,58,66,74,78,76,70,59,49,41,3,3,4,3,3,3,3,4,3,3,3,3,
206,Raleigh,North Carolina,8,40,43,51,59,67,75,79,77,71,60,51,43,3,3,3,3,3,3,3,4,3,3,3,3,
206,Wilmington,North Carolina,9,46,49,55,63,70,77,81,80,75,65,57,49,3,3,3,3,3,3,3,4,3,3,3,3,
206,Bismarck,North Dakota,10,10,18,30,43,56,65,70,69,58,45,28,15,3,3,3,3,3,4,4,3,3,2,3,3,
206,Fargo,North Dakota,12,7,14,27,44,57,66,71,69,58,45,27,13,3,3,3,3,3,4,3,3,3,3,3,3,
206,Williston,North Dakota,10,8,17,29,43,55,64,69,68,56,44,26,13,3,3,3,3,3,4,3,3,3,2,3,3,
206,Cincinnati,Ohio,9,30,34,44,54,64,72,76,75,67,56,45,35,4,4,4,4,4,4,3,3,3,3,4,4,
206,Akron,Ohio,10,25,28,38,48,59,68,72,70,63,52,41,31,5,5,5,5,4,4,3,3,3,3,5,5,
206,Cleveland,Ohio,11,26,28,38,48,59,68,72,70,63,52,42,31,6,5,5,5,4,4,3,3,3,3,5,5,
206,Columbus,Ohio,8,28,32,42,52,63,71,75,74,67,55,44,34,5,4,4,4,4,4,3,3,3,3,4,4,
206,Dayton,Ohio,10,26,30,40,51,61,70,74,72,65,54,42,31,4,4,4,4,4,4,3,3,3,3,4,4,
206,Mansfield,Ohio,10,24,27,37,47,58,67,71,69,63,52,41,30,5,4,5,5,4,4,3,3,3,3,4,5,
206,Toledo,Ohio,9,24,27,37,48,60,69,73,71,64,52,41,29,4,3,4,4,4,3,3,3,3,3,4,5,
206,Youngstown,Ohio,10,25,28,37,47,58,66,70,68,62,51,41,30,6,6,5,5,4,4,4,3,3,3,5,6,
206,Oklahoma City,Oklahoma,12,37,42,51,60,68,77,82,81,73,62,49,40,2,3,3,3,3,3,3,2,3,3,3,2,
206,Tulsa,Oklahoma,10,36,42,51,61,69,78,84,82,74,63,50,40,2,3,3,3,3,3,3,2,3,3,3,3,
206,Astoria,Oregon,9,42,44,46,49,53,57,60,61,59,53,47,43,8,7,8,7,5,4,4,3,3,5,8,8,
206,Burns,Oregon,8,24,30,37,43,51,58,66,64,55,44,33,25,3,3,4,3,3,3,2,1,2,2,4,4,
206,Eugene,Oregon,8,40,43,46,50,55,60,66,66,62,53,45,40,6,6,6,4,3,3,3,1,3,3,6,6,
206,Medford,Oregon,5,39,44,47,52,58,66,73,73,66,55,44,38,5,4,4,3,3,2,2,1,2,3,4,5,
206,Pendleton,Oregon,9,34,39,45,51,58,65,73,72,63,52,41,34,4,3,4,3,3,3,2,1,2,3,4,4,
206,Portland,Oregon,8,40,43,47,51,57,63,68,69,64,54,46,40,6,6,6,5,4,3,3,2,3,4,7,7,
206,Salem,Oregon,7,40,43,47,50,56,61,67,67,62,53,45,40,6,6,6,5,3,3,3,1,3,4,7,7,
206,Sexton Summit,Oregon,12,38,39,40,43,50,57,64,64,60,51,41,37,5,6,6,4,3,3,2,1,2,3,6,6,
206,Allentown,Pennsylvania,9,27,30,39,49,60,69,73,71,63,52,42,32,3,3,4,4,4,4,3,3,3,3,3,3,
206,Erie,Pennsylvania,11,27,28,37,47,58,67,72,71,64,53,43,33,7,6,5,5,4,4,3,3,4,4,6,7,
206,Harrisburg,Pennsylvania,8,30,33,42,52,62,71,76,74,66,55,44,35,3,3,4,4,4,4,3,3,3,3,3,3,
206,Middletown,Pennsylvania,8,30,33,42,52,62,71,76,74,66,55,44,35,3,3,4,4,4,4,3,3,3,3,3,3,
206,Harrisburg,Pennsylvania,8,30,33,42,52,62,71,76,74,66,55,44,35,3,3,4,4,4,4,3,3,3,3,3,3,
206,Philadelphia,Pennsylvania,10,32,35,43,53,64,72,78,76,69,57,47,37,3,3,4,4,3,3,3,3,3,3,3,3,
206,Pittsburgh,Pennsylvania,9,28,31,40,50,60,68,73,71,64,53,42,33,5,5,5,5,4,4,4,3,3,3,4,5,
206,Avoca,Pennsylvania,8,26,29,38,49,60,68,72,70,63,52,42,31,4,4,4,4,4,4,4,3,3,3,4,4,
206,Williamsport,Pennsylvania,8,26,29,38,49,60,68,72,71,63,51,41,31,4,4,4,4,5,4,4,4,3,3,4,4,
206,San Juan,Puerto Rico,8,77,77,78,79,81,82,82,82,82,82,80,78,6,5,4,4,5,5,5,7,7,6,7,7,
206,Providence,Rhode Island,10,29,31,39,49,59,68,73,72,64,53,44,34,3,3,4,4,4,4,3,3,3,3,4,4,
206,Charleston,South Carolina,9,48,51,58,64,72,78,82,81,76,66,58,51,3,3,3,3,3,4,3,5,3,2,3,3,
206,Columbia,South Carolina,7,45,48,55,63,72,79,82,80,75,64,55,47,3,3,3,3,3,3,3,4,3,2,3,3,
206,Greenville,South Carolina,7,41,44,52,59,67,75,79,78,71,61,51,44,3,3,4,3,3,3,3,4,3,3,3,3,
206,Spartanburg,South Carolina,7,41,44,52,59,67,75,79,78,71,61,51,44,3,3,4,3,3,3,3,4,3,3,3,3,
206,Aberdeen,South Dakota,11,11,19,31,45,58,67,72,71,60,47,29,16,3,3,3,3,3,4,3,3,3,2,3,2,
206,Huron,South Dakota,12,14,21,33,46,58,68,73,72,61,48,31,19,2,3,3,3,3,4,3,3,3,2,3,2,
